Gene,SRR647673,SRR647674,SRR647675,avgLogExpr,LogFC.73.74,LogFC.73.75,LogFC.74.75
gene:MSMEG_4018,10.58525132,9.203623188,9.38498707,9.724620524,1.381628127,1.200264245,-0.181363882
gene:MSMEG_4019,6.605037998,7.106446241,6.952216766,6.887900335,-0.501408243,-0.347178768,0.154229475
gene:MSMEG_4020,5.828824406,5.934528038,5.678850034,5.814067493,-0.105703632,0.149974371,0.255678003
gene:MSMEG_4021,2.871718452,3.265490125,2.955662166,3.030956914,-0.393771673,-0.083943714,0.309827959
gene:MSMEG_4022,9.542891734,10.88931056,10.57552511,10.33590914,-1.346418828,-1.032633379,0.31378545
gene:MSMEG_4023,7.868649975,7.882104238,7.78827838,7.846344197,-0.013454263,0.080371595,0.093825858
gene:MSMEG_4024,11.05108548,10.81809486,10.77690056,10.88202697,0.232990622,0.274184924,0.041194301
gene:MSMEG_4025,8.187308465,7.920626937,7.931246456,8.013060619,0.266681528,0.25606201,-0.010619518
gene:MSMEG_4026,6.444463029,5.951635697,5.774562651,6.056887125,0.492827332,0.669900378,0.177073046
gene:MSMEG_4027,9.417395911,9.088480976,8.909893025,9.138589971,0.328914934,0.507502885,0.178587951
gene:MSMEG_4028,7.402464401,8.220272788,8.001293265,7.874676818,-0.817808387,-0.598828865,0.218979523
gene:MSMEG_4029,8.974287475,10.34084257,10.1082703,9.807800114,-1.366555094,-1.133982823,0.232572271
gene:MSMEG_4030,6.192725363,6.136786339,6.17282097,6.167444224,0.055939023,0.019904393,-0.03603463
gene:MSMEG_4031,7.594985303,7.107738854,7.085401612,7.26270859,0.487246449,0.509583691,0.022337243
gene:MSMEG_4032,7.937315687,7.324497707,7.445769601,7.569194332,0.612817979,0.491546086,-0.121271893
gene:MSMEG_4033,9.442907311,8.91484505,8.976123714,9.111292025,0.528062261,0.466783597,-0.061278663
gene:MSMEG_4034,10.83406968,9.945006511,10.23465174,10.33790931,0.889063171,0.599417944,-0.289645227
gene:MSMEG_4035,9.138335638,8.543252402,9.025307905,8.902298648,0.595083236,0.113027733,-0.482055503
gene:MSMEG_4036,7.358405127,7.643473047,7.729484526,7.5771209,-0.28506792,-0.371079399,-0.086011478
gene:MSMEG_4037,6.295884751,5.97310498,5.996591825,6.088527185,0.322779771,0.299292926,-0.023486846
gene:MSMEG_4038,9.853081591,9.595827236,9.667886655,9.705598494,0.257254355,0.185194936,-0.072059419
gene:MSMEG_4039,8.740668553,8.022199722,7.887409377,8.216759217,0.718468831,0.853259176,0.134790345
gene:MSMEG_4040,9.150988322,8.345447991,8.29589204,8.597442784,0.805540332,0.855096282,0.04955595
gene:MSMEG_4041,11.26829804,11.24460793,11.25898128,11.25729575,0.02369011,0.00931676,-0.014373351
gene:MSMEG_4042,12.31509838,11.7290092,11.72058602,11.92156453,0.586089187,0.594512365,0.008423178
gene:MSMEG_4043,11.46928684,10.61726774,10.79823167,10.96159542,0.852019095,0.671055169,-0.180963926
gene:MSMEG_4044,12.37297376,12.37175439,12.30543124,12.35005313,0.001219376,0.067542521,0.066323146
gene:MSMEG_4045,5.382834905,6.198382418,6.094041778,5.891753033,-0.815547513,-0.711206873,0.10434064
gene:MSMEG_4046,7.843566045,7.741530938,7.53490272,7.706666568,0.102035107,0.308663324,0.206628218
gene:MSMEG_4047,8.553198812,7.383277483,7.258042083,7.731506126,1.169921329,1.295156729,0.1252354
gene:MSMEG_4048,6.715682628,6.778047751,6.999091017,6.830940465,-0.062365123,-0.283408389,-0.221043266
gene:MSMEG_4049,8.836805562,8.839067544,8.716065337,8.797312814,-0.002261983,0.120740224,0.123002207
gene:MSMEG_4050,8.233734814,7.901439518,7.809168098,7.981447477,0.332295296,0.424566716,0.09227142
gene:MSMEG_4051,4.21590353,3.848450753,3.754544994,3.939633092,0.367452776,0.461358536,0.093905759
gene:MSMEG_4052,3.840286253,4.12372639,4.045179113,4.003063919,-0.283440138,-0.20489286,0.078547277
gene:MSMEG_4053,10.5767081,10.55710474,10.63588097,10.58989794,0.019603359,-0.059172862,-0.078776221
gene:MSMEG_4054,4.746395691,5.517965839,5.606643196,5.290334908,-0.771570148,-0.860247505,-0.088677357
gene:MSMEG_4055,7.581044425,7.407476166,7.334917243,7.441145945,0.173568259,0.246127182,0.072558924
gene:MSMEG_4056,7.819827418,6.738550344,6.724075492,7.094151085,1.081277074,1.095751926,0.014474852
gene:MSMEG_4057,11.93899857,11.05107096,10.69195807,11.22734253,0.887927607,1.247040502,0.359112894
gene:MSMEG_4058,8.795132548,8.060747997,8.103208037,8.319696194,0.73438455,0.691924511,-0.042460039
gene:MSMEG_4059,7.530990949,7.917781026,7.814239794,7.754337256,-0.386790077,-0.283248846,0.103541231
gene:MSMEG_4061,4.412206414,4.765604845,4.957802379,4.711871213,-0.353398432,-0.545595965,-0.192197533
gene:MSMEG_4062,7.062461625,8.005763631,8.155898364,7.74137454,-0.943302006,-1.093436739,-0.150134733
gene:MSMEG_4063,9.919913421,10.13811751,10.25506307,10.10436467,-0.218204088,-0.335149649,-0.116945562
gene:MSMEG_4064,7.796025262,7.498442913,7.553102461,7.615856879,0.297582349,0.242922801,-0.054659548
gene:MSMEG_4065,9.83979018,9.127163434,9.292428081,9.419793898,0.712626746,0.5473621,-0.165264647
gene:MSMEG_4066,10.66165546,10.12032431,10.01065029,10.26421002,0.541331152,0.651005172,0.109674019
gene:MSMEG_4067,10.11333433,10.48384758,10.32756205,10.30824798,-0.370513249,-0.214227718,0.156285531
gene:MSMEG_4068,8.37333272,7.619240245,7.567422062,7.853331676,0.754092475,0.805910658,0.051818183
gene:MSMEG_4069,6.091723284,5.705696156,5.485823104,5.761080848,0.386027128,0.60590018,0.219873052
gene:MSMEG_4070,8.038249731,8.003488727,7.846182726,7.962640395,0.034761004,0.192067005,0.157306001
gene:MSMEG_4072,12.49004284,12.35678117,12.22887409,12.35856604,0.133261671,0.261168751,0.127907081
gene:MSMEG_4074,7.125704758,6.001146636,5.883768909,6.336873434,1.124558123,1.241935849,0.117377726
gene:MSMEG_4075,7.201164754,6.651209696,6.686633807,6.846336086,0.549955059,0.514530948,-0.035424111
gene:MSMEG_4076,7.875186358,6.17423576,6.094610575,6.714677564,1.700950597,1.780575783,0.079625186
gene:MSMEG_4077,5.983684261,5.223762422,5.180499947,5.462648877,0.759921839,0.803184314,0.043262474
gene:MSMEG_4078,10.79124455,9.563155352,9.937060588,10.0971535,1.2280892,0.854183964,-0.373905236
gene:MSMEG_4079,9.767816327,9.60997295,10.11621196,9.831333747,0.157843378,-0.348395637,-0.506239015
gene:MSMEG_4081,8.931213637,9.100335705,9.075769108,9.035772817,-0.169122069,-0.144555471,0.024566598
gene:MSMEG_4082,10.93524532,10.42016921,10.37368906,10.57636786,0.515076111,0.561556257,0.046480146
gene:MSMEG_4083,11.83134616,10.48288926,10.57489637,10.96304393,1.348456903,1.256449792,-0.092007111
gene:MSMEG_4084,10.74250426,10.15951167,10.33804113,10.41335235,0.582992591,0.404463132,-0.178529459
gene:MSMEG_4085,11.68390775,10.17712797,10.28503131,10.71535567,1.506779782,1.398876437,-0.107903345
gene:MSMEG_4086,8.426377547,8.232886822,8.502666132,8.387310167,0.193490725,-0.076288585,-0.26977931
gene:MSMEG_4087,12.70930859,11.29504089,11.42449127,11.80961358,1.414267695,1.28481732,-0.129450375
gene:MSMEG_4088,9.953373774,9.32197446,9.278653925,9.51800072,0.631399314,0.674719849,0.043320535
gene:MSMEG_4089,9.505307551,9.856769714,9.814592501,9.725556589,-0.351462162,-0.30928495,0.042177213
gene:MSMEG_4090,11.5402058,10.71873099,10.80494986,11.02129555,0.821474813,0.735255948,-0.086218866
gene:MSMEG_4091,7.303287607,7.485396883,7.523458976,7.437381155,-0.182109276,-0.220171369,-0.038062093
gene:MSMEG_4092,7.689402829,7.405360565,7.430420468,7.508394621,0.284042264,0.258982362,-0.025059902
gene:MSMEG_4093,8.898367104,7.300116645,7.489904974,7.896129574,1.598250459,1.40846213,-0.18978833
gene:MSMEG_4094,9.10224805,8.418979211,8.155602748,8.558943336,0.68326884,0.946645303,0.263376463
gene:MSMEG_4095,6.084315074,5.703105277,5.644906871,5.810775741,0.381209797,0.439408204,0.058198406
gene:MSMEG_4096,8.173694061,7.581661589,7.307440116,7.687598589,0.592032472,0.866253946,0.274221474
gene:MSMEG_4097,7.683512916,7.690184492,7.618424538,7.664040649,-0.006671576,0.065088379,0.071759955
gene:MSMEG_4098,7.95999508,7.449027542,7.268682942,7.559235188,0.510967538,0.691312139,0.1803446
gene:MSMEG_4099,6.727373836,6.551692016,6.48356409,6.587543314,0.17568182,0.243809746,0.068127926
gene:MSMEG_4100,6.402338104,7.077795013,7.046610876,6.842247998,-0.675456909,-0.644272772,0.031184138
gene:MSMEG_4101,7.246214377,6.936728979,6.750331513,6.97775829,0.309485399,0.495882865,0.186397466
gene:MSMEG_4102,4.820885421,5.768667729,5.586600861,5.392051337,-0.947782308,-0.76571544,0.182066868
gene:MSMEG_4103,4.203905364,4.860340772,4.704368846,4.589538327,-0.656435409,-0.500463482,0.155971926
gene:MSMEG_4104,8.496482057,8.022312636,7.832523615,8.117106103,0.474169421,0.663958442,0.189789021
gene:MSMEG_4105,8.804137812,7.444184489,7.354934552,7.867752284,1.359953323,1.44920326,0.089249937
gene:MSMEG_4106,8.481331557,6.360086362,6.28300139,7.041473103,2.121245195,2.198330167,0.077084972
gene:MSMEG_4107,9.008719961,9.168480736,8.984171235,9.053790644,-0.159760775,0.024548726,0.184309501
gene:MSMEG_4108,10.51564743,10.91566139,10.93098894,10.78743259,-0.400013958,-0.415341512,-0.015327554
gene:MSMEG_4109,11.11904968,11.458037,11.61425004,11.39711224,-0.338987314,-0.495200361,-0.156213047
gene:MSMEG_4110,11.46347717,11.28556332,11.27371959,11.34092003,0.177913847,0.189757583,0.011843736
gene:MSMEG_4111,10.88723061,10.24895778,10.17038252,10.43552364,0.638272827,0.716848082,0.078575256
gene:MSMEG_4112,11.35528755,11.13800767,10.64142021,11.04490514,0.217279887,0.713867339,0.496587452
gene:MSMEG_4113,11.02496223,10.59270385,10.10996115,10.57587574,0.432258372,0.915001074,0.482742703
gene:MSMEG_4114,9.56786047,10.55523525,10.01377165,10.04562246,-0.987374785,-0.445911177,0.541463608
gene:MSMEG_4115,10.19838634,10.18144566,9.653083079,10.01097169,0.016940679,0.545303257,0.528362578
gene:MSMEG_4116,11.03314989,10.35817369,10.06000933,10.48377764,0.674976194,0.973140557,0.298164363
gene:MSMEG_4117,9.503404488,9.935749475,9.54537427,9.661509411,-0.432344986,-0.041969781,0.390375205
gene:MSMEG_4118,11.69362603,11.07771992,10.69974207,11.15702934,0.615906111,0.993883959,0.377977849
gene:MSMEG_4119,8.488485489,9.380128558,8.896484712,8.921699586,-0.891643069,-0.407999223,0.483643846
gene:MSMEG_4120,9.528413356,10.5119252,9.996105078,10.01214788,-0.983511842,-0.467691722,0.515820119
gene:MSMEG_4121,11.47558928,11.91402935,11.65008785,11.67990216,-0.438440072,-0.174498573,0.263941499
gene:MSMEG_4122,9.141403745,9.549701258,9.202102789,9.29773593,-0.408297513,-0.060699045,0.347598468
gene:MSMEG_4123,11.03879286,10.1132827,9.877466058,10.34318054,0.925510164,1.161326806,0.235816642
gene:MSMEG_4124,10.15548749,10.02415806,9.856430719,10.01202542,0.131329433,0.299056772,0.167727339
gene:MSMEG_4125,10.46564781,10.95225992,10.47852165,10.63214313,-0.486612113,-0.01287384,0.473738273
gene:MSMEG_4126,10.29001729,10.72862726,10.17322238,10.39728898,-0.438609977,0.116794903,0.55540488
gene:MSMEG_4127,10.88824899,10.57966233,10.13176631,10.53322588,0.308586659,0.756482681,0.447896022
gene:MSMEG_4128,14.58528206,13.1492093,12.76257922,13.49902353,1.436072761,1.822702835,0.386630074
gene:MSMEG_4129,11.62129893,10.14377883,9.832374946,10.53248423,1.477520099,1.788923983,0.311403884
gene:MSMEG_4130,9.631851429,9.453879203,9.176113345,9.420614659,0.177972225,0.455738084,0.277765858
gene:MSMEG_4131,6.329854385,6.772660951,6.443157261,6.515224199,-0.442806567,-0.113302876,0.329503691
gene:MSMEG_4132,9.99838364,9.405321347,9.255883288,9.553196092,0.593062293,0.742500352,0.149438059
gene:MSMEG_4133,11.18860145,11.24872015,11.27478015,11.23736725,-0.060118704,-0.086178702,-0.026059998
gene:MSMEG_4135,5.889031236,6.001005761,5.822693156,5.904243384,-0.111974525,0.06633808,0.178312604
gene:MSMEG_4136,5.366424875,5.723904086,5.549044331,5.546457764,-0.357479211,-0.182619455,0.174859756
gene:MSMEG_4137,6.326253352,5.677423301,5.563957488,5.855878047,0.648830051,0.762295864,0.113465813
gene:MSMEG_4138,5.497746888,5.751176276,5.690178339,5.646367168,-0.253429388,-0.192431451,0.060997937
gene:MSMEG_4140,9.299381798,9.09938017,9.280028483,9.226263484,0.200001628,0.019353315,-0.180648313
gene:MSMEG_4141,10.44141157,10.91842862,10.84788332,10.73590784,-0.477017054,-0.406471753,0.070545301
gene:MSMEG_4142,12.09099033,12.5455687,12.53951485,12.39202462,-0.454578371,-0.448524522,0.006053849
gene:MSMEG_4143,9.020088275,9.105649954,8.909116787,9.011618339,-0.085561679,0.110971488,0.196533167
gene:MSMEG_4144,9.659372711,9.970174826,9.813028716,9.814192084,-0.310802116,-0.153656006,0.15714611
gene:MSMEG_4145,10.61450341,11.47975702,11.2586621,11.11764084,-0.865253609,-0.644158696,0.221094913
gene:MSMEG_4146,8.511981308,8.421480361,8.338294866,8.423918845,0.090500946,0.173686442,0.083185495
gene:MSMEG_4147,9.454993798,8.343856751,8.39817314,8.73234123,1.111137046,1.056820657,-0.054316389
gene:MSMEG_4148,7.546763497,7.606945568,7.511216513,7.554975193,-0.060182071,0.035546984,0.095729055
gene:MSMEG_4149,7.054715292,7.177135214,7.199616211,7.143822239,-0.122419923,-0.144900919,-0.022480997
gene:MSMEG_4150,6.96122894,7.277936442,7.315285065,7.184816816,-0.316707502,-0.354056124,-0.037348622
gene:MSMEG_4151,7.937772385,7.1539659,7.114443683,7.402060656,0.783806485,0.823328702,0.039522217
gene:MSMEG_4152,6.618576408,8.371728103,8.203996457,7.731433656,-1.753151695,-1.585420048,0.167731647
gene:MSMEG_4153,3.983393372,3.611502003,3.656380011,3.750425129,0.37189137,0.327013362,-0.044878008
gene:MSMEG_4154,7.875079637,7.765476735,7.751627144,7.797394505,0.109602902,0.123452494,0.013849591
gene:MSMEG_4155,6.178555311,6.919748763,6.626554265,6.57495278,-0.741193453,-0.447998954,0.293194498
gene:MSMEG_4156,7.344052236,7.045146596,6.825425739,7.071541524,0.29890564,0.518626497,0.219720857
gene:MSMEG_4157,6.939863798,5.755230696,5.845160719,6.180085071,1.184633103,1.09470308,-0.089930023
gene:MSMEG_4158,5.472041862,5.599707643,5.752509881,5.608086462,-0.127665781,-0.280468019,-0.152802238
gene:MSMEG_4159,9.784111372,9.494730027,9.384094908,9.554312102,0.289381345,0.400016464,0.11063512
gene:MSMEG_4160,8.823685746,8.177845499,8.098950598,8.366827281,0.645840247,0.724735148,0.0788949
gene:MSMEG_4161,9.064607188,9.472591426,9.338057652,9.291752088,-0.407984238,-0.273450464,0.134533774
gene:MSMEG_4162,9.605914991,9.243173614,9.053266732,9.300785112,0.362741377,0.552648259,0.189906882
gene:MSMEG_4163,8.018617586,8.197796478,7.898744558,8.038386207,-0.179178891,0.119873029,0.29905192
gene:MSMEG_4164,7.825391907,8.452932072,8.304291178,8.194205052,-0.627540165,-0.478899271,0.148640894
gene:MSMEG_4165,9.241027132,9.355506459,9.054166996,9.216900196,-0.114479327,0.186860137,0.301339464
gene:MSMEG_4166,9.448113666,9.198391098,9.062244405,9.236249723,0.249722567,0.38586926,0.136146693
gene:MSMEG_4167,10.34580245,9.45759262,9.341363307,9.714919459,0.88820983,1.004439143,0.116229313
gene:MSMEG_4168,9.635414258,9.387238875,9.132421119,9.385024751,0.248175383,0.502993138,0.254817756
gene:MSMEG_4169,7.44957784,6.656810772,6.624692751,6.910360454,0.792767069,0.82488509,0.032118021
gene:MSMEG_4170,8.315614461,7.535957359,7.676815719,7.842795846,0.779657102,0.638798742,-0.14085836
gene:MSMEG_4171,8.283417358,7.369332833,7.323447933,7.658732708,0.914084525,0.959969425,0.0458849
gene:MSMEG_4172,9.642154657,7.966938498,7.934325099,8.514472751,1.67521616,1.707829558,0.032613399
gene:MSMEG_4173,5.762779423,5.660871802,5.509621816,5.644424347,0.101907622,0.253157607,0.151249985
gene:MSMEG_4174,7.417830724,7.813714564,7.43763365,7.556392979,-0.39588384,-0.019802925,0.376080915
gene:MSMEG_4175,6.306693782,7.043507971,6.964281467,6.771494407,-0.736814189,-0.657587685,0.079226505
gene:MSMEG_4176,9.604071496,7.735471022,8.184253368,8.507931962,1.868600474,1.419818128,-0.448782346
gene:MSMEG_4178,9.032718753,7.941380482,8.370857381,8.448318872,1.091338271,0.661861373,-0.429476898
gene:MSMEG_4179,8.833831614,9.760292206,9.811302184,9.468475335,-0.926460591,-0.977470569,-0.051009978
gene:MSMEG_4180,10.94042064,12.41704321,12.26735348,11.87493911,-1.476622571,-1.326932848,0.149689723
gene:MSMEG_4181,10.48402664,11.27434954,11.08136751,10.94658123,-0.790322899,-0.597340863,0.192982036
gene:MSMEG_4182,10.12782281,9.945913672,9.924202489,9.999312992,0.181909142,0.203620325,0.021711183
gene:MSMEG_4183,13.03924814,12.95489101,13.01086681,13.00166866,0.08435713,0.02838133,-0.055975801
gene:MSMEG_4184,8.680876815,9.495887841,9.453583589,9.210116082,-0.815011026,-0.772706774,0.042304252
gene:MSMEG_4185,14.12844919,14.03980751,14.03725003,14.06850224,0.088641685,0.091199164,0.002557478
gene:MSMEG_4186,11.66359944,12.09827406,11.96724018,11.90970456,-0.434674615,-0.303640741,0.131033874
gene:MSMEG_4187,12.03069125,11.13333714,11.2897944,11.4846076,0.897354115,0.740896848,-0.156457267
gene:MSMEG_4188,10.77518777,10.78676256,10.84274431,10.80156488,-0.01157479,-0.067556541,-0.055981752
gene:MSMEG_4189,13.38062844,12.86146107,12.81333857,13.01847603,0.519167371,0.567289871,0.0481225
gene:MSMEG_4190,10.920728,11.4428684,11.37757443,11.24705694,-0.522140396,-0.456846423,0.065293973
gene:MSMEG_4191,13.27774468,12.68936673,12.61363599,12.86024913,0.588377958,0.664108696,0.075730738
gene:MSMEG_4192,11.483349,12.38139375,12.19619498,12.02031258,-0.898044749,-0.712845981,0.185198768
gene:MSMEG_4193,10.23326853,10.31006936,10.324146,10.2891613,-0.076800833,-0.090877477,-0.014076644
gene:MSMEG_4194,10.91108641,11.79477401,11.87335459,11.526405,-0.883687599,-0.962268182,-0.078580584
gene:MSMEG_4195,10.9212806,10.6159208,11.10092419,10.8793752,0.305359795,-0.179643592,-0.485003387
gene:MSMEG_4196,11.78481254,12.00253158,11.83821239,11.8751855,-0.217719034,-0.053399846,0.164319188
gene:MSMEG_4197,10.03368312,10.35020608,10.30070214,10.22819711,-0.31652296,-0.267019019,0.049503941
gene:MSMEG_4198,13.35801844,12.71831034,12.57783978,12.88472285,0.639708105,0.780178659,0.140470554
gene:MSMEG_4199,12.24875393,12.66273301,12.65933977,12.5236089,-0.413979087,-0.410585841,0.003393247
gene:MSMEG_4200,13.25371049,13.00494482,12.99534354,13.08466628,0.248765675,0.258366953,0.009601278
gene:MSMEG_4201,7.491626657,9.017196515,8.529536715,8.346119962,-1.525569858,-1.037910058,0.4876598
gene:MSMEG_4202,8.121796611,8.201742669,8.042250738,8.121930006,-0.079946059,0.079545873,0.159491932
gene:MSMEG_4203,6.473364395,6.374934155,6.283379565,6.377226038,0.09843024,0.18998483,0.09155459
gene:MSMEG_4204,6.833162654,6.733696096,6.730528963,6.765795904,0.099466558,0.102633691,0.003167133
gene:MSMEG_4205,7.69805462,8.394545024,8.272299398,8.121633014,-0.696490404,-0.574244778,0.122245626
gene:MSMEG_4207,11.21441292,11.48632579,11.45457877,11.38510583,-0.271912875,-0.240165854,0.031747022
gene:MSMEG_4208,13.31138553,13.26716509,13.15894529,13.24583197,0.044220444,0.15244024,0.108219796
gene:MSMEG_4209,12.44154764,12.02643942,11.83419012,12.10072573,0.415108224,0.607357522,0.192249297
gene:MSMEG_4210,13.43181341,13.5746836,13.29254302,13.43301334,-0.142870195,0.139270384,0.282140579
gene:MSMEG_4211,9.117045767,9.446294976,9.327187225,9.296842656,-0.329249209,-0.210141457,0.119107751
gene:MSMEG_4212,6.952930924,8.07083452,7.874176153,7.632647199,-1.117903596,-0.921245229,0.196658367
gene:MSMEG_4213,8.092774252,7.986438846,7.878046444,7.985753181,0.106335405,0.214727808,0.108392402
gene:MSMEG_4214,12.78312372,12.95258194,12.73758574,12.82443047,-0.169458214,0.045537983,0.214996197
gene:MSMEG_4215,12.57992753,12.50616538,12.39990581,12.49533291,0.073762157,0.180021724,0.106259568
gene:MSMEG_4216,13.09755521,13.19948732,13.12767416,13.14157223,-0.101932115,-0.030118955,0.07181316
gene:MSMEG_4217,15.74356611,15.42791405,15.28346176,15.48498064,0.315652058,0.46010435,0.144452292
gene:MSMEG_4218,12.27856673,12.53375353,12.36483137,12.39238388,-0.255186794,-0.086264638,0.168922157
